63.0268508, 10.258605
63.0256495, 10.2549883
63.0199419, 10.2471166
63.0177716, 10.2460194
63.0147873, 10.246411
63.0060524, 10.2395664
63.0010165, 10.2380619
63.0007873, 10.2381173
62.9972571, 10.2394451
62.9935992, 10.2455207
62.9870133, 10.244484
62.9838395, 10.2396601
62.9832164, 10.2378739
62.9824518, 10.2363391
62.9821348, 10.2359152
62.980217, 10.2338586
62.9796337, 10.2327472
62.9795826, 10.2326448
62.9709376, 10.1961978
62.9663021, 10.1923954
62.962983, 10.1882824
62.955194, 10.184562
62.9547602, 10.1854135
62.9544648, 10.1860156
62.9529597, 10.188736
62.9526202, 10.1891257
62.9525111, 10.1891358
62.9520432, 10.1889975
62.9515221, 10.1889099
62.9510962, 10.1888947
62.9507005, 10.1890013
62.949229, 10.1894726
62.9486607, 10.1895274
62.9483695, 10.1895555
62.9480403, 10.1895872
62.9479437, 10.189596
62.9477704, 10.1896119
62.9476997, 10.1896188
62.9473878, 10.1896492
62.9472237, 10.189651
62.946067, 10.1892896
62.9456583, 10.1892588
62.9455982, 10.1892695
62.9452563, 10.1893888
62.94518, 10.1894318
62.9451837, 10.1902223
62.9451589, 10.1902432
62.9425966, 10.1910055
62.9322913, 10.1847786
62.9317214, 10.1838792
62.930868, 10.1823762
62.9305828, 10.1818756
62.9300407, 10.1808487
62.9271825, 10.1590427
62.9265668, 10.1566415
62.926332, 10.1557519
62.9262236, 10.1553534
62.9248655, 10.1514345
62.9237572, 10.1493287
62.9235926, 10.1490821
62.9219911, 10.1471927
62.9198617, 10.1446466
62.9174272, 10.1417626
62.9155721, 10.1402694
62.9115663, 10.1359697
62.9100981, 10.1318085
62.9093303, 10.1292129
62.9085644, 10.1273818
62.905436, 10.1207044
62.9047846, 10.1188355
62.9038892, 10.1168723
62.9033353, 10.1158657
62.9032422, 10.1156965
62.9026144, 10.1145906
62.9011297, 10.1129097
62.8948065, 10.1050638
62.8942616, 10.1042426
62.8909839, 10.1018704
62.886828, 10.1016212
62.8823861, 10.0941638
62.8817104, 10.0929594
62.8755284, 10.0864488
62.8751807, 10.0859889
62.8678892, 10.0793767
62.8678115, 10.0792132
62.8672919, 10.0781552
62.8662289, 10.0738096
62.8661787, 10.0733345
62.8659931, 10.0711699
62.8660203, 10.0705879
62.8664916, 10.0688773
62.8665656, 10.0686778
62.8670882, 10.0666526
62.8686637, 10.054641
62.8690884, 10.0526632
62.8691466, 10.0523953
62.8697747, 10.0494805
62.8701453, 10.0449411
62.8702164, 10.0409928
62.8702186, 10.0408526
62.8687466, 10.0299614
62.8682725, 10.0285208
62.8674394, 10.0264749
62.861659, 10.0215652
62.8588027, 10.0210655
62.8526005, 10.0204021
62.8524459, 10.0203045
62.8521678, 10.0201296
62.8494303, 10.0192518
62.8493191, 10.0192075
62.8466864, 10.0175666
62.8420042, 10.0155942
62.8395106, 10.0153855
62.8373872, 10.0147743
62.8332959, 10.0124075
62.8328685, 10.0120761
62.8323715, 10.0117674
62.8322699, 10.0117125
62.8318407, 10.0114795
62.8315161, 10.0113097
62.8304708, 10.0107395
62.8292507, 10.0100794
62.8291299, 10.0100134
62.8288293, 10.0098664
62.828604, 10.009751
62.8280955, 10.009336
62.827986, 10.0092509
62.8270764, 10.0084308
62.8245115, 10.0095588
62.8240636, 10.0104034
62.8239741, 10.0105836
62.8234394, 10.0116471
62.8229262, 10.0126401
62.8208379, 10.0155898
62.8196504, 10.0170793
62.8176869, 10.0197203
62.8171301, 10.0206713
62.8158834, 10.0271869
62.8160645, 10.0320599
62.8160458, 10.0332766
62.8155772, 10.034781
62.8145794, 10.0354187
62.8139674, 10.0352494
62.8127805, 10.0320196
62.8103617, 10.0313964
62.8089542, 10.0318702
62.8066169, 10.0334869
62.8065742, 10.0335167
62.805588, 10.0341145
62.8052251, 10.0340614
62.8042841, 10.0333758
62.8038541, 10.0328566
62.8027082, 10.0312961
62.8025208, 10.0310387
62.8021125, 10.0304888
62.8008535, 10.0276564
62.8001759, 10.0255122
62.8000526, 10.0252471
62.7982075, 10.0232176
62.7936941, 10.0119763
62.7932877, 10.0095966
62.7932615, 10.0093889
62.7910679, 10.0040862
62.7900125, 10.0034378
62.7875475, 10.001513
62.7872717, 10.0009804
62.7848285, 9.9959844
62.7747045, 9.9882536
62.7660642, 9.9899168
62.7564496, 9.9937931
62.7563831, 9.9937392
62.753742, 9.9885827
62.7528426, 9.9863469
62.752662, 9.9859688
62.7523023, 9.9852254
62.7514569, 9.9840612
62.751365, 9.9839607
62.7513298, 9.9841071
62.7510848, 9.9846637
62.7505888, 9.9845054
62.7481191, 9.983323
62.7479868, 9.9832776
62.7467255, 9.9828999
62.7424206, 9.9831768
62.7418346, 9.9843431
62.7413153, 9.9861975
62.7376236, 9.9905955
62.7370861, 9.9913392
62.7364187, 9.9926293
62.7348206, 9.9957339
62.7344994, 9.9960547
62.7325038, 9.9980212
62.730947, 10.0002254
62.7296961, 10.0027749
62.7295834, 10.0029498
62.7272364, 10.0081329
62.7249488, 10.0133443
62.7238905, 10.0162063
62.7225116, 10.0210806
62.721771, 10.0233625
62.7214185, 10.0241924
62.7199685, 10.0269168
62.7195815, 10.0279923
62.7195727, 10.0280225
62.719442, 10.0285643
62.7182455, 10.0321972
62.7169188, 10.0360199
62.7168143, 10.0367668
62.715618, 10.0404651
62.7148559, 10.0438317
62.7147211, 10.0447514
62.7142682, 10.0459143
62.7140601, 10.0465727
62.7115796, 10.0562102
62.7108648, 10.0592879
62.7106751, 10.0635768
62.710517, 10.0673971
62.710486, 10.067594
62.7080748, 10.0855741
62.7077774, 10.0874832
62.7072765, 10.091516
62.7069219, 10.0930858
62.7020139, 10.1295035
62.7017327, 10.1313028
62.7014979, 10.1319643
62.7013957, 10.1321803
62.6991094, 10.1350003
62.6976678, 10.1368332
62.6965441, 10.1370921
62.6962424, 10.13706
62.6934682, 10.1391382
62.6926049, 10.1396672
62.6897015, 10.1408588
62.6791908, 10.1456346
62.6767766, 10.1463275
62.6762036, 10.1463049
62.6747474, 10.1467426
62.6695528, 10.152062
62.6690475, 10.1527025
62.6584011, 10.1718901
62.6514796, 10.1869859
62.6438035, 10.1978105
62.6424774, 10.2007818
62.640918, 10.2064313
62.638709, 10.2185695
62.6372559, 10.2237802
